Province_State,Country_Region,Lat,Long,Date,Deaths
Australian Capital Territory,Australia,-35.4735,149.0124,3/7/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,3/8/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,3/9/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,3/10/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,3/11/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,3/12/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,3/13/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,3/14/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,3/15/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,3/16/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,3/17/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,3/18/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,3/19/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,3/20/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,3/21/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,3/22/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,3/23/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,3/24/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,3/25/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,3/26/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,3/27/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,3/28/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,3/29/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,3/30/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,3/31/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,4/1/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,4/2/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,4/3/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,4/4/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,4/5/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,4/6/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,4/7/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,4/8/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,4/9/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,4/10/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,4/11/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,4/12/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,4/13/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,4/14/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,4/15/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,4/16/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,4/17/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,4/18/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,4/19/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,4/20/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,4/21/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,4/22/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,4/23/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,4/24/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,4/25/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,4/26/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,4/27/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,4/28/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,4/29/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,4/30/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,5/1/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,5/2/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,5/3/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,5/4/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,5/5/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,5/6/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,5/7/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,5/8/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,5/9/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,5/10/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,5/11/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,5/12/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,5/13/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,5/14/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,5/15/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,5/16/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,5/17/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,5/18/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,5/19/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,5/20/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,5/21/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,5/22/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,5/23/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,5/24/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,5/25/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,5/26/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,5/27/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,5/28/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,5/29/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,5/30/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,5/31/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,6/1/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,6/2/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,6/3/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,6/4/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,6/5/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,6/6/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,6/7/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,6/8/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,6/9/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,6/10/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,6/11/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,6/12/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,6/13/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,6/14/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,6/15/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,6/16/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,6/17/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,6/18/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,6/19/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,6/20/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,6/21/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,6/22/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,6/23/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,6/24/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,6/25/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,6/26/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,6/27/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,6/28/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,6/29/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,6/30/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,7/1/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,7/2/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,7/3/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,7/4/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,7/5/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,7/6/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,7/7/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,7/8/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,7/9/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,7/10/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,7/11/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,7/12/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,7/13/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,7/14/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,7/15/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,7/16/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,7/17/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,7/18/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,7/19/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,7/20/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,7/21/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,7/22/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,7/23/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,7/24/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,7/25/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,7/26/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,7/27/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,7/28/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,7/29/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,7/30/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,7/31/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,8/1/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,8/2/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,8/3/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,8/4/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,8/5/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,8/6/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,8/7/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,8/8/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,8/9/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,8/10/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,8/11/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,8/12/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,8/13/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,8/14/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,8/15/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,8/16/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,8/17/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,8/18/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,8/19/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,8/20/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,8/21/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,8/22/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,8/23/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,8/24/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,8/25/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,8/26/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,8/27/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,8/28/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,8/29/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,8/30/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,8/31/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,9/1/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,9/2/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,9/3/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,9/4/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,9/5/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,9/6/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,9/7/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,9/8/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,9/9/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,9/10/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,9/11/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,9/12/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,9/13/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,9/14/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,9/15/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,9/16/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,9/17/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,9/18/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,9/19/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,9/20/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,9/21/2021,3
Australian Capital Territory,Australia,-35.4735,149.0124,9/22/2021,3
New South Wales,Australia,-33.8688,151.2093,1/22/2020,0
New South Wales,Australia,-33.8688,151.2093,1/23/2020,0
New South Wales,Australia,-33.8688,151.2093,1/24/2020,0
New South Wales,Australia,-33.8688,151.2093,1/25/2020,0
New South Wales,Australia,-33.8688,151.2093,1/26/2020,0
New South Wales,Australia,-33.8688,151.2093,1/27/2020,0
New South Wales,Australia,-33.8688,151.2093,1/28/2020,0
New South Wales,Australia,-33.8688,151.2093,1/29/2020,0
New South Wales,Australia,-33.8688,151.2093,1/30/2020,0
New South Wales,Australia,-33.8688,151.2093,1/31/2020,0
New South Wales,Australia,-33.8688,151.2093,2/1/2020,0
New South Wales,Australia,-33.8688,151.2093,2/2/2020,0
New South Wales,Australia,-33.8688,151.2093,2/3/2020,0
New South Wales,Australia,-33.8688,151.2093,2/4/2020,0
New South Wales,Australia,-33.8688,151.2093,2/5/2020,0
New South Wales,Australia,-33.8688,151.2093,2/6/2020,0
New South Wales,Australia,-33.8688,151.2093,2/7/2020,0
New South Wales,Australia,-33.8688,151.2093,2/8/2020,0
New South Wales,Australia,-33.8688,151.2093,2/9/2020,0
New South Wales,Australia,-33.8688,151.2093,2/10/2020,0
New South Wales,Australia,-33.8688,151.2093,2/11/2020,0
New South Wales,Australia,-33.8688,151.2093,2/12/2020,0
New South Wales,Australia,-33.8688,151.2093,2/13/2020,0
New South Wales,Australia,-33.8688,151.2093,2/14/2020,0
New South Wales,Australia,-33.8688,151.2093,2/15/2020,0
New South Wales,Australia,-33.8688,151.2093,2/16/2020,0
New South Wales,Australia,-33.8688,151.2093,2/17/2020,0
New South Wales,Australia,-33.8688,151.2093,2/18/2020,0
New South Wales,Australia,-33.8688,151.2093,2/19/2020,0
New South Wales,Australia,-33.8688,151.2093,2/20/2020,0
New South Wales,Australia,-33.8688,151.2093,2/21/2020,0
New South Wales,Australia,-33.8688,151.2093,2/22/2020,0
New South Wales,Australia,-33.8688,151.2093,2/23/2020,0
New South Wales,Australia,-33.8688,151.2093,2/24/2020,0
New South Wales,Australia,-33.8688,151.2093,2/25/2020,0
New South Wales,Australia,-33.8688,151.2093,2/26/2020,0
New South Wales,Australia,-33.8688,151.2093,2/27/2020,0
New South Wales,Australia,-33.8688,151.2093,2/28/2020,0
New South Wales,Australia,-33.8688,151.2093,2/29/2020,0
New South Wales,Australia,-33.8688,151.2093,3/1/2020,0
New South Wales,Australia,-33.8688,151.2093,3/2/2020,0
New South Wales,Australia,-33.8688,151.2093,3/3/2020,0
